时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-29 16:18:00,成都,5,阴,东北风0级,4,100%,1,45,0.0,962,16,10,
2025-12-29 17:10:00,成都,6,阴,北风0级,5,100%,1,0,0.0,961,16,10,
2025-12-29 18:24:00,成都,7,多云,北风0级,6,100%,1,0,0.0,961,16,91,
2025-12-29 19:10:00,成都,7,阴,北风0级,7,100%,0,0,0.0,961,16,91,
2025-12-29 20:18:00,成都,8,阴,北风0级,8,100%,0,0,0.0,961,16,91,
2025-12-29 21:10:00,成都,8,阴,北风0级,8,100%,1,0,0.0,960,16,100,
2025-12-29 22:10:00,成都,8,阴,北风0级,8,100%,0,0,0.0,960,16,100,
2025-12-29 23:18:00,成都,8,阴,北风0级,8,100%,0,0,0.0,960,16,100,
2025-12-30 01:42:00,成都,8,阴,北风1级,7,100%,2,0,0.0,961,16,100,
2025-12-30 03:22:00,成都,9,阴,东北风1级,8,100%,3,45,0.0,962,16,100,
2025-12-30 04:32:00,成都,10,阴,南风1级,10,96%,3,180,0.0,960,16,100,
