时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-29 16:16:00,哈尔滨,-17,晴,西风3级,-23,63%,17,270,0.0,1003,30,0,🥶 红色极寒警报：体感低至 -23℃
2025-12-29 17:08:00,哈尔滨,-17,晴,西风3级,-23,63%,13,270,0.0,1003,30,0,🥶 红色极寒警报：体感低至 -23℃
2025-12-29 18:24:00,哈尔滨,-18,晴,西风3级,-23,63%,12,270,0.0,1004,30,0,🥶 红色极寒警报：体感低至 -23℃
2025-12-29 19:10:00,哈尔滨,-19,晴,西风3级,-25,65%,17,270,0.0,1004,30,0,🥶 红色极寒警报：体感低至 -25℃
2025-12-29 20:18:00,哈尔滨,-19,晴,西风2级,-24,64%,11,270,0.0,1004,30,0,🥶 红色极寒警报：体感低至 -24℃
2025-12-29 21:10:00,哈尔滨,-20,晴,西风3级,-26,65%,13,270,0.0,1005,30,0,🥶 红色极寒警报：体感低至 -26℃
2025-12-29 22:09:00,哈尔滨,-20,晴,西风3级,-26,68%,13,270,0.0,1005,27,0,🥶 红色极寒警报：体感低至 -26℃
2025-12-29 23:16:00,哈尔滨,-21,晴,西风2级,-26,67%,10,270,0.0,1005,29,91,🥶 红色极寒警报：体感低至 -26℃
2025-12-30 01:40:00,哈尔滨,-18,晴,西风3级,-24,57%,15,270,0.0,1006,22,91,🥶 红色极寒警报：体感低至 -24℃
2025-12-30 03:16:00,哈尔滨,-16,晴,西风4级,-23,51%,21,270,0.0,1007,18,10,🥶 红色极寒警报：体感低至 -23℃
2025-12-30 04:32:00,哈尔滨,-15,晴,西北风4级,-22,51%,21,315,0.0,1007,22,10,🥶 红色极寒警报：体感低至 -22℃;💨 北风警报：西北风 4级
2025-12-30 05:17:00,哈尔滨,-15,晴,西风4级,-22,51%,22,270,0.0,1007,28,10,🥶 红色极寒警报：体感低至 -22℃
2025-12-30 06:24:00,哈尔滨,-15,晴,西风4级,-22,53%,20,270,0.0,1008,30,10,🥶 红色极寒警报：体感低至 -22℃
2025-12-30 07:16:00,哈尔滨,-15,多云,西风4级,-22,57%,20,270,0.0,1009,28,10,🥶 红色极寒警报：体感低至 -22℃
2025-12-30 08:25:00,哈尔滨,-17,多云,西风2级,-22,67%,9,270,0.0,1009,23,10,🥶 红色极寒警报：体感低至 -22℃
