时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-29 16:18:00,深圳,15,雾,西北风1级,15,80%,3,315,0.0,1009,6,10,
2025-12-29 17:08:00,深圳,15,雾,西北风1级,15,78%,4,315,0.0,1009,6,10,
2025-12-29 18:24:00,深圳,15,雾,南风1级,15,82%,4,180,0.0,1009,5,10,
2025-12-29 19:10:00,深圳,14,雾,北风1级,14,87%,3,0,0.0,1009,5,10,
2025-12-29 20:16:00,深圳,14,雾,东风1级,14,87%,2,90,0.0,1008,5,10,
2025-12-29 21:10:00,深圳,14,雾,东北风1级,14,88%,2,45,0.0,1008,4,10,
2025-12-29 22:08:00,深圳,14,雾,东北风1级,14,88%,3,45,0.0,1009,4,10,
2025-12-29 23:16:00,深圳,14,雾,北风1级,14,89%,4,0,0.0,1009,4,10,
2025-12-30 01:41:00,深圳,19,雾,南风1级,19,71%,5,180,0.0,1010,5,10,
2025-12-30 03:16:00,深圳,21,霾,西北风1级,21,57%,4,315,0.0,1010,7,0,
2025-12-30 04:32:00,深圳,23,晴,北风1级,23,48%,5,0,0.0,1009,15,10,
2025-12-30 05:18:00,深圳,23,多云,东南风1级,23,47%,4,135,0.0,1007,17,10,
2025-12-30 06:24:00,深圳,23,多云,西南风2级,22,49%,10,225,0.0,1006,12,10,
2025-12-30 07:16:00,深圳,22,多云,西风1级,22,51%,4,270,0.0,1006,12,10,
2025-12-30 08:24:00,深圳,21,阴,东南风2级,21,60%,6,135,0.0,1006,6,10,
