时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-13 16:40:00,沈阳,0,雾,西南风1级,-4,83%,4,240,0.0,1005,9,2,
2026-2-13 17:30:00,沈阳,-1,雾,北风1级,-3,82%,2,344,0.0,1005,8,3,
2026-2-13 18:48:00,沈阳,-3,雾,东南风1级,-6,87%,2,141,0.0,1005,8,4,🟧 橙色降温提示：1小时降温3℃
2026-2-13 19:34:00,沈阳,-2,雾,东南风1级,-6,85%,3,139,0.0,1004,11,5,
2026-2-13 20:32:00,沈阳,1,晴,南风1级,-3,68%,4,175,0.0,1004,13,6,
2026-2-13 21:32:00,沈阳,3,晴,南风2级,-2,61%,7,164,0.0,1003,11,7,
2026-2-13 22:24:00,沈阳,3,晴,南风2级,-1,60%,6,195,0.0,1003,12,7,
2026-2-13 23:24:00,沈阳,4,晴,南风2级,0,62%,11,165,0.0,1004,12,7,
2026-2-14 02:01:00,沈阳,7,多云,西南风3级,0,55%,13,235,0.0,1005,16,10,
2026-2-14 04:32:00,沈阳,7,晴,西北风3级,1,47%,13,304,0.0,1007,14,10,
2026-2-14 05:40:00,沈阳,7,晴,西风2级,1,41%,7,275,0.0,1007,17,10,
2026-2-14 06:40:00,沈阳,8,多云,西风3级,2,39%,17,285,0.0,1007,18,10,
2026-2-14 07:24:00,沈阳,8,多云,西风2级,3,33%,8,290,0.0,1008,30,10,
2026-2-14 08:24:00,沈阳,7,多云,北风2级,1,31%,10,1,0.0,1008,30,10,
2026-2-14 09:24:00,沈阳,6,阴,西风2级,3,27%,8,260,0.0,1010,30,10,
2026-2-14 10:24:00,沈阳,5,阴,北风2级,0,28%,6,5,0.0,1011,30,91,🟧 橙色降温提示：1小时降温3℃
2026-2-14 11:10:00,沈阳,4,阴,北风2级,0,28%,6,8,0.0,1011,30,91,
