时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-13 16:42:00,北京,1,霾,北风0级,-1,50%,1,350,0.0,1007,7,1,
2026-2-13 17:34:00,北京,1,霾,北风0级,-1,52%,1,21,0.0,1007,7,3,
2026-2-13 18:48:00,北京,0,霾,东北风1级,-3,59%,4,46,0.0,1007,6,4,
2026-2-13 19:32:00,北京,0,霾,东北风1级,-3,61%,5,29,0.0,1006,5,3,
2026-2-13 20:32:00,北京,-1,霾,东北风1级,-4,66%,4,59,0.0,1006,4,1,
2026-2-13 21:32:00,北京,-1,霾,东风1级,-4,70%,4,94,0.0,1006,4,0,
2026-2-13 22:24:00,北京,0,霾,东北风1级,-3,68%,4,36,0.0,1007,4,91,
2026-2-13 23:24:00,北京,1,霾,东北风1级,-2,61%,3,45,0.0,1007,4,91,
2026-2-14 02:00:00,北京,8,霾,东北风2级,4,37%,11,24,0.0,1009,6,91,
2026-2-14 04:32:00,北京,14,晴,北风3级,10,18%,15,350,0.0,1009,17,10,
2026-2-14 05:41:00,北京,15,晴,西风3级,11,19%,16,286,0.0,1009,23,10,
2026-2-14 06:40:00,北京,15,多云,北风4级,10,19%,22,21,0.0,1009,30,3,💨 北风警报：北风 4级
2026-2-14 07:24:00,北京,15,多云,西风3级,11,20%,15,250,0.0,1009,29,10,
2026-2-14 08:24:00,北京,14,多云,西风3级,6,21%,19,273,0.0,1010,30,10,📉 红色降温预警：1小时骤降5℃
2026-2-14 09:24:00,北京,13,阴,西风4级,5,21%,23,276,0.0,1011,28,10,
2026-2-14 10:24:00,北京,11,阴,北风3级,7,19%,13,5,0.0,1013,30,91,
2026-2-14 11:08:00,北京,10,阴,北风4级,1,15%,22,344,0.0,1015,30,91,📉 红色降温预警：1小时骤降6℃;💨 北风警报：北风 4级
2026-2-14 12:40:00,北京,8,阴,北风3级,3,10%,18,2,0.0,1017,30,93,
2026-2-14 13:40:00,北京,6,阴,北风3级,2,10%,13,353,0.0,1019,30,95,
2026-2-14 14:24:00,北京,5,阴,北风3级,1,10%,16,16,0.0,1021,30,10,
2026-2-14 15:08:00,北京,5,阴,北风3级,0,10%,15,343,0.0,1022,30,10,
