时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-6 16:40:00,厦门,23,多云,西南风3级,23,89%,14,208,0.0,992,12,100,
2026-4-6 17:42:00,厦门,23,多云,西南风3级,23,90%,16,235,0.0,992,11,100,
2026-4-6 18:54:00,厦门,23,雾,西南风2级,23,90%,11,244,0.0,991,11,100,
2026-4-6 20:34:00,厦门,23,多云,南风2级,25,90%,9,201,0.0,992,11,100,
2026-4-6 21:32:00,厦门,23,雾,南风3级,24,93%,13,169,0.0,992,7,100,
2026-4-6 22:34:00,厦门,23,雾,西南风1级,25,94%,3,223,0.0,993,6,100,
2026-4-6 23:34:00,厦门,23,雾,东风2级,25,94%,6,100,0.0,993,7,100,
2026-4-7 02:26:00,厦门,23,雾,北风1级,27,91%,4,341,0.0,995,5,100,
2026-4-7 05:00:00,厦门,19,阴,东风4级,14,83%,20,105,0.0,996,18,99,📉 红色降温预警：1小时骤降13℃
2026-4-7 07:00:00,厦门,20,阴,东风3级,19,76%,16,69,0.0,996,16,99,
2026-4-7 08:58:00,厦门,19,多云,东风3级,19,69%,12,78,0.0,996,17,99,
2026-4-7 10:50:00,厦门,19,多云,东风3级,18,68%,12,111,0.0,997,23,100,
