时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-21 16:26:00,北京,12,霾,南风2级,9,52%,6,178,0.0,1009,4,100,
2026-3-21 17:09:00,北京,11,霾,西北风2级,9,53%,11,323,0.0,1009,5,99,
2026-3-21 18:32:00,北京,11,霾,西风1级,9,49%,5,263,0.0,1009,6,99,
2026-3-21 19:10:00,北京,9,霾,北风0级,8,56%,1,341,0.0,1008,5,91,
2026-3-21 20:16:00,北京,7,霾,西北风1级,5,68%,5,329,0.0,1008,4,91,🟧 橙色降温提示：1小时降温3℃
2026-3-21 21:09:00,北京,6,霾,西北风1级,4,68%,3,308,0.0,1009,4,91,
2026-3-21 22:08:00,北京,6,雾,南风1级,4,72%,3,197,0.0,1009,4,91,
2026-3-21 23:16:00,北京,6,雾,南风1级,4,74%,5,186,0.0,1009,4,0,
2026-3-22 02:08:00,北京,17,晴,西风2级,11,18%,6,281,0.0,1011,12,0,
2026-3-22 04:48:00,北京,21,晴,东北风2级,16,10%,9,59,0.0,1012,22,1,
2026-3-22 05:48:00,北京,21,晴,北风3级,15,10%,18,20,0.0,1012,20,1,
2026-3-22 06:49:00,北京,21,晴,东风3级,15,10%,14,88,0.0,1011,23,2,
2026-3-22 07:32:00,北京,21,晴,东北风3级,16,10%,15,25,0.0,1011,24,10,
2026-3-22 08:24:00,北京,22,晴,东风2级,18,10%,11,82,0.0,1011,30,10,
2026-3-22 09:24:00,北京,21,多云,东风1级,17,10%,4,83,0.0,1011,29,10,
2026-3-22 10:16:00,北京,20,阴,东风1级,18,12%,4,94,0.0,1012,27,91,
2026-3-22 11:08:00,北京,16,阴,北风0级,15,19%,1,9,0.0,1013,17,91,🟧 橙色降温提示：1小时降温3℃
2026-3-22 12:48:00,北京,14,阴,东南风1级,11,27%,5,113,0.0,1014,10,100,🟧 橙色降温提示：1小时降温4℃
