时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-20 16:17:00,西安,6,阴,南风1级,3,34%,4,180,0.0,983,16,91,
2025-12-20 17:08:00,西安,6,阴,东北风3级,2,33%,13,45,0.0,983,16,10,
2025-12-20 18:18:00,西安,4,阴,东南风2级,1,38%,7,135,0.0,982,16,10,
2025-12-20 19:08:00,西安,4,阴,东北风3级,0,41%,13,45,0.0,981,16,10,
2025-12-20 20:17:00,西安,3,阴,东北风1级,0,39%,5,45,0.0,980,16,10,
2025-12-20 21:08:00,西安,3,阴,东风3级,-2,35%,16,90,0.0,979,16,10,
2025-12-20 22:14:00,西安,3,阴,东南风2级,0,32%,7,135,0.0,979,16,10,
2025-12-20 23:08:00,西安,3,阴,西北风3级,-1,32%,12,315,0.0,979,16,10,
2025-12-21 01:42:00,西安,3,阴,东南风3级,-1,28%,12,135,0.0,979,16,91,
2025-12-21 03:32:00,西安,5,多云,北风3级,0,26%,14,0,0.0,978,16,91,
2025-12-21 04:32:00,西安,6,多云,东南风3级,1,25%,14,135,0.0,977,16,91,
2025-12-21 05:18:00,西安,6,多云,东北风3级,2,22%,12,45,0.0,976,16,91,
2025-12-21 06:25:00,西安,8,阴,南风2级,5,19%,8,180,0.0,975,16,100,
2025-12-21 07:10:00,西安,8,多云,东北风3级,4,20%,12,45,0.0,974,16,100,
