时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-16 16:24:00,广州,15,多云,北风2级,15,86%,6,0,0.0,1012,30,10,
2025-12-16 17:16:00,广州,16,多云,西北风3级,14,80%,13,315,0.0,1012,30,10,
2025-12-16 18:24:00,广州,15,晴,北风2级,15,86%,7,0,0.0,1012,30,10,
2025-12-16 19:16:00,广州,15,多云,西北风2级,15,86%,7,315,0.0,1012,30,10,
2025-12-16 20:16:00,广州,16,多云,西北风3级,15,78%,12,315,0.0,1011,30,10,
2025-12-16 21:16:00,广州,16,多云,西北风2级,15,75%,11,315,0.0,1011,30,10,
2025-12-16 22:16:00,广州,16,多云,西北风2级,15,76%,10,315,0.0,1012,30,10,
2025-12-16 23:16:00,广州,15,晴,北风3级,13,83%,14,0,0.0,1012,30,10,
2025-12-17 01:32:00,广州,20,晴,北风2级,19,64%,9,0,0.0,1013,30,91,
2025-12-17 03:09:00,广州,24,晴,北风3级,22,53%,17,0,0.0,1014,30,7,
2025-12-17 04:24:00,广州,24,晴,东风1级,25,52%,3,90,0.0,1013,30,5,
2025-12-17 05:16:00,广州,26,晴,北风2级,26,47%,11,0,0.0,1012,30,2,
2025-12-17 06:24:00,广州,26,晴,北风3级,25,47%,12,0,0.0,1011,30,0,
2025-12-17 07:17:00,广州,26,晴,东北风4级,23,41%,22,45,0.0,1010,30,2,💨 北风警报：东北风 4级
