时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-16 16:24:00,重庆,11,雾,西南风1级,10,73%,2,225,0.0,997,4,97,
2025-12-16 17:16:00,重庆,11,雾,西南风2级,10,78%,6,225,0.0,997,4,98,
2025-12-16 18:24:00,重庆,11,雾,西南风2级,10,80%,6,225,0.0,997,3,100,
2025-12-16 19:16:00,重庆,11,雾,西风1级,10,82%,4,270,0.0,997,3,96,
2025-12-16 20:17:00,重庆,11,雾,南风1级,10,82%,3,180,0.0,997,3,96,
2025-12-16 21:16:00,重庆,11,雾,北风1级,10,84%,3,0,0.0,997,3,91,
2025-12-16 22:16:00,重庆,11,雾,北风1级,10,85%,3,0,0.0,997,3,91,
2025-12-16 23:17:00,重庆,10,雾,北风2级,8,88%,8,0,0.0,997,3,91,
2025-12-17 01:32:00,重庆,11,雾,北风2级,9,81%,9,0,0.0,998,4,91,
2025-12-17 03:09:00,重庆,12,雾,西北风1级,11,77%,4,315,0.0,999,3,91,
