时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-14 16:26:00,厦门,13,晴,东北风2级,10,68%,11,27,0.0,1008,18,0,
2026-3-14 17:25:00,厦门,13,晴,东北风2级,11,68%,8,29,0.0,1007,20,0,
2026-3-14 18:32:00,厦门,13,晴,东北风3级,9,66%,16,25,0.0,1007,27,0,
2026-3-14 19:24:00,厦门,12,晴,北风2级,9,72%,11,345,0.0,1007,16,10,
2026-3-14 20:26:00,厦门,11,晴,北风2级,8,79%,6,12,0.0,1007,11,10,
2026-3-14 21:26:00,厦门,11,雾,北风2级,9,84%,10,358,0.0,1007,9,10,
2026-3-14 22:17:00,厦门,11,雾,北风2级,9,85%,6,359,0.0,1008,8,10,
2026-3-14 23:10:00,厦门,12,雾,北风2级,11,84%,8,348,0.0,1008,7,10,
2026-3-15 02:24:00,厦门,18,晴,北风2级,15,51%,9,14,0.0,1009,14,10,
2026-3-15 05:00:00,厦门,20,晴,西南风1级,21,44%,3,227,0.0,1008,24,1,
2026-3-15 06:48:00,厦门,20,晴,东南风3级,16,53%,19,155,0.0,1005,27,0,📉 红色降温预警：1小时骤降5℃
2026-3-15 07:40:00,厦门,19,晴,东南风3级,15,56%,14,128,0.0,1004,30,0,
2026-3-15 08:32:00,厦门,18,晴,东南风2级,15,60%,11,139,0.0,1004,27,0,
