时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-3-3 16:40:00,沈阳,-5,霾,北风1级,-9,96%,2,345,0.0,1025,3,10,
2026-3-3 17:40:00,沈阳,-10,霾,东南风1级,-14,95%,3,125,0.0,1026,2,9,📉 红色降温预警：1小时骤降5℃
2026-3-3 19:32:00,沈阳,-12,霾,东北风1级,-16,93%,2,46,0.0,1026,2,0,❄️ 橙色寒冷提示：体感低至 -16℃
2026-3-3 20:24:00,沈阳,-13,霾,北风0级,-17,91%,1,6,0.0,1026,2,0,❄️ 橙色寒冷提示：体感低至 -17℃
2026-3-3 21:24:00,沈阳,-11,霾,北风1级,-15,92%,4,14,0.0,1026,4,0,❄️ 橙色寒冷提示：体感低至 -15℃
2026-3-3 22:24:00,沈阳,-12,霾,东南风1级,-15,90%,4,149,0.0,1025,6,0,❄️ 橙色寒冷提示：体感低至 -15℃
2026-3-3 23:26:00,沈阳,-13,雾,东南风1级,-17,90%,2,149,0.0,1025,2,0,❄️ 橙色寒冷提示：体感低至 -17℃
2026-3-4 02:00:00,沈阳,-4,晴,北风2级,-10,54%,9,5,0.0,1026,23,0,
2026-3-4 04:32:00,沈阳,-2,多云,北风2级,-8,43%,10,20,0.0,1025,30,7,
2026-3-4 05:32:00,沈阳,-1,阴,东北风2级,-6,38%,8,41,0.0,1024,30,10,
2026-3-4 06:40:00,沈阳,-1,阴,东北风2级,-7,34%,8,53,0.0,1023,30,10,
2026-3-4 07:34:00,沈阳,-1,阴,西风2级,-7,31%,11,252,0.0,1023,30,10,
