时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-15 16:32:00,沈阳,-13,多云,北风1级,-18,59%,3,352,0.0,1017,18,98,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-15 17:24:00,沈阳,-13,阴,西风2级,-18,58%,10,275,0.0,1017,21,10,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-15 18:32:00,沈阳,-13,阴,北风2级,-18,58%,7,4,0.0,1018,21,10,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-15 19:17:00,沈阳,-13,阴,北风2级,-18,60%,6,1,0.0,1018,21,10,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-15 20:16:00,沈阳,-14,多云,北风2级,-20,60%,10,342,0.0,1017,15,10,🥶 红色极寒警报：体感低至 -20℃
2026-1-15 21:17:00,沈阳,-14,多云,西风2级,-21,63%,11,252,0.0,1018,19,10,🥶 红色极寒警报：体感低至 -21℃
2026-1-15 22:17:00,沈阳,-14,晴,北风2级,-17,69%,7,337,0.0,1018,4,10,❄️ 橙色寒冷提示：体感低至 -17℃
2026-1-15 23:16:00,沈阳,-14,晴,北风2级,-18,63%,10,341,0.2,1019,9,100,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-16 01:40:00,沈阳,-14,晴,东北风2级,-21,69%,10,35,0.0,1020,12,91,🥶 红色极寒警报：体感低至 -21℃;🟧 橙色降温提示：1小时降温3℃
2026-1-16 03:24:00,沈阳,-12,晴,北风3级,-19,61%,13,7,0.0,1021,17,8,❄️ 橙色寒冷提示：体感低至 -19℃
2026-1-16 04:30:00,沈阳,-11,晴,西风3级,-17,50%,12,270,0.0,1020,24,91,❄️ 橙色寒冷提示：体感低至 -17℃
2026-1-16 05:16:00,沈阳,-11,晴,北风3级,-18,37%,13,338,0.0,1020,26,91,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-16 06:32:00,沈阳,-10,晴,北风2级,-17,35%,8,6,0.0,1020,30,91,❄️ 橙色寒冷提示：体感低至 -17℃
2026-1-16 07:10:00,沈阳,-10,晴,西风2级,-15,36%,6,257,0.0,1021,30,91,❄️ 橙色寒冷提示：体感低至 -15℃
2026-1-16 08:24:00,沈阳,-11,晴,北风2级,-16,41%,9,344,0.0,1021,30,91,❄️ 橙色寒冷提示：体感低至 -16℃
2026-1-16 09:24:00,沈阳,-13,晴,东北风1级,-18,49%,3,39,0.0,1021,30,91,❄️ 橙色寒冷提示：体感低至 -18℃
2026-1-16 10:16:00,沈阳,-15,晴,东南风1级,-19,57%,2,125,0.0,1023,29,0,❄️ 橙色寒冷提示：体感低至 -19℃
2026-1-16 11:16:00,沈阳,-16,晴,东南风1级,-20,63%,3,138,0.0,1023,11,10,🥶 红色极寒警报：体感低至 -20℃
2026-1-16 12:41:00,沈阳,-17,晴,北风0级,-22,70%,1,2,0.0,1024,21,3,🥶 红色极寒警报：体感低至 -22℃
2026-1-16 13:34:00,沈阳,-19,雾,南风1级,-24,71%,4,157,0.0,1024,7,2,🥶 红色极寒警报：体感低至 -24℃
2026-1-16 14:18:00,沈阳,-19,雾,东北风1级,-24,71%,5,31,0.0,1024,7,1,🥶 红色极寒警报：体感低至 -24℃
