时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-22 16:34:00,深圳,9,阴,北风2级,5,65%,8,343,0.0,1018,18,91,
2026-1-22 17:26:00,深圳,9,阴,北风2级,5,66%,8,356,0.0,1018,17,91,
2026-1-22 18:25:00,深圳,9,阴,北风2级,5,67%,7,340,0.0,1018,18,91,
2026-1-22 19:18:00,深圳,9,阴,北风1级,6,66%,5,359,0.0,1017,18,91,
2026-1-22 20:26:00,深圳,9,阴,北风2级,6,66%,10,339,0.0,1018,19,91,
2026-1-22 21:18:00,深圳,9,阴,北风2级,6,66%,10,341,0.0,1017,19,91,
2026-1-22 22:10:00,深圳,9,阴,北风2级,6,66%,7,344,0.0,1018,20,91,
2026-1-22 23:16:00,深圳,9,阴,北风2级,6,66%,7,13,0.0,1018,19,91,
2026-1-23 01:40:00,深圳,10,阴,北风1级,7,64%,2,353,0.0,1019,18,91,
2026-1-23 03:22:00,深圳,12,阴,北风1级,9,59%,2,343,0.0,1019,16,2,
2026-1-23 04:34:00,深圳,13,阴,东北风1级,10,57%,4,29,0.0,1018,15,10,
2026-1-23 05:25:00,深圳,14,阴,东北风2级,11,56%,10,23,0.0,1017,14,10,
2026-1-23 06:34:00,深圳,14,阴,北风2级,12,56%,7,355,0.0,1017,12,10,
