时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-22 16:32:00,武汉,-4,雾,北风0级,-7,95%,1,354,0.0,1028,2,0,
2026-1-22 17:26:00,武汉,-4,雾,东南风1级,-7,96%,4,135,0.0,1027,1,0,
2026-1-22 18:24:00,武汉,-4,雾,东南风1级,-6,96%,2,132,0.0,1027,1,0,
2026-1-22 19:18:00,武汉,-5,雾,东南风1级,-8,96%,3,119,0.0,1027,1,0,
2026-1-22 20:26:00,武汉,-5,雾,东南风1级,-8,96%,3,117,0.0,1026,1,0,
2026-1-22 21:18:00,武汉,-5,雾,北风0级,-7,96%,1,343,0.0,1027,1,0,
2026-1-22 22:10:00,武汉,-5,雾,北风1级,-7,96%,2,354,0.0,1027,1,0,
2026-1-22 23:18:00,武汉,-5,雾,东风1级,-8,96%,5,75,0.0,1027,2,1,
2026-1-23 01:40:00,武汉,2,雾,南风1级,-2,83%,3,169,0.0,1028,4,1,
2026-1-23 03:30:00,武汉,4,多云,西南风1级,0,66%,4,234,0.0,1028,6,0,
2026-1-23 04:32:00,武汉,6,晴,东风2级,2,62%,8,96,0.0,1027,7,0,
2026-1-23 05:26:00,武汉,6,晴,东南风2级,3,53%,10,112,0.0,1026,9,0,
2026-1-23 06:32:00,武汉,7,晴,西南风2级,4,50%,6,244,0.0,1025,9,0,
