时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-22 16:32:00,重庆,7,雾,西风1级,5,80%,2,273,0.0,996,6,0,
2026-1-22 17:24:00,重庆,7,雾,北风1级,5,80%,2,352,0.0,996,6,0,
2026-1-22 18:24:00,重庆,7,雾,西风1级,5,81%,2,268,0.0,996,6,0,
2026-1-22 19:18:00,重庆,6,雾,北风1级,4,82%,2,337,0.0,995,6,0,
2026-1-22 20:24:00,重庆,6,雾,北风1级,4,82%,4,345,0.0,995,5,0,
2026-1-22 21:16:00,重庆,6,雾,北风2级,4,80%,10,356,0.0,995,5,0,
2026-1-22 22:10:00,重庆,6,雾,北风2级,3,80%,8,350,0.0,994,6,1,
2026-1-22 23:16:00,重庆,6,雾,西风1级,4,79%,4,252,0.0,995,6,1,
2026-1-23 01:40:00,重庆,7,雾,西风1级,4,76%,4,262,0.0,996,8,1,
2026-1-23 03:22:00,重庆,7,雾,北风1级,4,71%,3,355,0.0,997,9,0,
2026-1-23 04:32:00,重庆,8,阴,东风2级,6,68%,9,78,0.0,996,10,1,
2026-1-23 05:25:00,重庆,9,阴,东北风2级,5,59%,11,33,0.0,995,12,1,
2026-1-23 06:32:00,重庆,10,阴,东风2级,7,54%,10,108,0.0,994,12,2,
