时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-17 16:10:00,漳浦,28,阴,东风4级,29,81%,20,90,0.0,1001,25,99,
2026-8-17 17:23:00,漳浦,28,阴,东北风4级,28,79%,26,45,0.0,1000,30,99,💨 北风警报：东北风 4级
2026-8-17 18:30:00,漳浦,28,阴,东风4级,29,78%,21,90,0.0,1000,30,99,
2026-8-17 19:22:00,漳浦,28,阴,东南风3级,30,81%,14,135,0.0,1000,30,97,
2026-8-17 20:09:00,漳浦,27,阴,西风2级,30,87%,7,270,0.0,1000,19,96,
2026-8-17 21:11:00,漳浦,27,阴,南风1级,31,90%,3,180,0.0,1000,17,94,
2026-8-17 22:11:00,漳浦,26,雾,东风2级,29,89%,8,90,0.0,1000,8,91,
2026-8-17 23:10:00,漳浦,28,晴,东南风1级,32,80%,5,135,0.0,1000,30,91,
2026-8-18 01:00:00,漳浦,31,多云,东北风5级,30,65%,31,45,0.0,1000,30,91,💨 北风警报：东北风 5级
2026-8-18 02:22:00,漳浦,31,多云,东风5级,30,67%,29,90,0.0,1000,30,91,
2026-8-18 03:36:00,漳浦,32,多云,东风6级,29,62%,42,90,0.0,1000,30,91,
2026-8-18 04:30:00,漳浦,32,多云,东北风5级,30,62%,36,45,0.0,1000,30,91,💨 北风警报：东北风 5级
2026-8-18 05:24:00,漳浦,32,多云,东风5级,30,61%,36,90,0.0,1000,30,91,
2026-8-18 06:36:00,漳浦,33,多云,东风4级,33,61%,28,90,0.0,999,30,91,
2026-8-18 07:26:00,漳浦,32,多云,东南风4级,33,69%,24,135,0.0,999,30,91,
2026-8-18 08:32:00,漳浦,31,晴,东南风4级,31,69%,27,135,0.0,999,27,91,
2026-8-18 09:26:00,漳浦,31,晴,东风5级,31,70%,29,90,0.0,999,30,91,
2026-8-18 10:12:00,漳浦,30,晴,东风4级,31,74%,21,90,0.0,999,28,10,
2026-8-18 11:10:00,漳浦,29,多云,东风3级,30,77%,19,90,0.0,1000,25,10,
2026-8-18 12:38:00,漳浦,29,多云,东风3级,30,78%,18,90,0.0,1000,25,91,
2026-8-18 13:36:00,漳浦,28,多云,东风4级,28,77%,23,90,0.0,1001,24,91,
2026-8-18 14:00:00,漳浦,28,多云,东风4级,28,76%,23,90,0.0,1001,24,91,
