时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-17 16:11:00,南京,27,阴,东风0级,31,84%,0,90,0.0,1004,9,10,
2026-8-17 17:22:00,南京,27,雾,东风3级,29,84%,13,90,0.0,1004,10,10,
2026-8-17 18:30:00,南京,26,雾,东风3级,28,90%,12,90,0.0,1004,8,91,
2026-8-17 19:22:00,南京,26,雾,东风2级,29,95%,10,90,0.0,1005,7,91,
2026-8-17 20:09:00,南京,26,雾,东风2级,29,98%,8,90,0.0,1005,6,91,
2026-8-17 21:11:00,南京,25,雾,东风2级,28,100%,9,90,0.0,1005,5,10,
2026-8-17 22:10:00,南京,25,雾,东风2级,28,100%,8,90,0.0,1005,5,91,
2026-8-17 23:10:00,南京,26,雾,东南风2级,29,100%,9,135,0.0,1005,6,10,
2026-8-18 01:00:00,南京,30,晴,东南风3级,32,77%,16,135,0.0,1005,20,10,
2026-8-18 02:26:00,南京,31,阴,东南风3级,32,67%,17,135,0.0,1005,20,91,
2026-8-18 03:36:00,南京,31,阴,东北风4级,32,64%,20,45,0.0,1006,19,93,💨 北风警报：东北风 4级
2026-8-18 04:30:00,南京,31,阴,东风3级,32,60%,18,90,0.0,1005,24,10,
2026-8-18 05:24:00,南京,32,阴,东风4级,33,63%,20,90,0.0,1005,15,10,
2026-8-18 06:36:00,南京,31,阴,东南风4级,31,62%,23,135,0.0,1005,19,10,
