时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-11 17:14:00,成都,21,阴,东北风0级,22,68%,1,45,0.0,952,16,100,
2026-5-11 19:40:00,成都,20,阴,东北风1级,21,72%,2,45,0.0,951,16,100,
2026-5-11 21:02:00,成都,20,阴,东北风1级,21,76%,3,45,0.0,950,16,100,
2026-5-11 22:50:00,成都,19,阴,东北风1级,20,80%,2,45,0.0,950,16,100,
2026-5-11 23:50:00,成都,20,阴,北风1级,21,81%,3,0,0.0,950,16,100,
2026-5-12 03:47:00,成都,27,阴,东北风3级,26,38%,13,45,0.0,951,16,100,
2026-5-12 06:34:00,成都,28,阴,东北风1级,28,30%,4,45,0.0,948,16,91,
2026-5-12 09:34:00,成都,24,阴,北风4级,21,47%,23,0,0.0,947,16,91,📉 红色降温预警：1小时骤降7℃;💨 北风警报：北风 4级
2026-5-12 11:48:00,成都,23,阴,北风3级,21,53%,17,0,0.0,947,16,98,
2026-5-12 14:26:00,成都,22,阴,东北风2级,22,56%,6,45,0.0,949,16,91,
