时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-17 15:56:00,重庆,21,晴,西风2级,20,60%,9,259,0.0,982,17,0,
2026-4-17 17:40:00,重庆,20,晴,西北风1级,20,72%,2,323,0.0,982,16,2,
2026-4-17 18:56:00,重庆,19,多云,西风1级,19,74%,5,258,0.0,981,15,4,
2026-4-17 20:40:00,重庆,19,多云,西风2级,19,77%,9,285,0.0,980,16,2,
2026-4-17 21:30:00,重庆,19,多云,西北风1级,19,81%,4,309,0.0,980,15,1,
2026-4-17 22:33:00,重庆,18,晴,西风1级,18,81%,4,248,0.0,980,14,0,
2026-4-17 23:32:00,重庆,19,晴,西风1级,20,79%,3,251,0.0,980,15,0,
2026-4-18 02:10:00,重庆,25,晴,东风2级,25,52%,7,69,0.0,981,23,2,
2026-4-18 05:00:00,重庆,28,晴,东风2级,27,44%,6,106,0.0,980,30,4,
2026-4-18 07:00:00,重庆,30,晴,东风1级,29,36%,2,106,0.0,978,30,5,
2026-4-18 08:40:00,重庆,31,晴,东北风1级,31,37%,2,54,0.0,976,30,10,
