时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-7-15 16:02:00,南京,30,阴,西风2级,34,77%,8,270,0.0,999,30,91,
2026-7-15 18:00:00,南京,29,阴,东南风2级,33,89%,6,135,0.0,999,26,96,
2026-7-15 20:00:00,南京,29,阴,南风2级,34,94%,7,180,0.0,999,22,100,
2026-7-15 21:56:00,南京,29,阴,西南风2级,33,85%,8,225,0.0,999,27,100,
2026-7-15 23:02:00,南京,30,阴,西南风3级,32,80%,16,225,0.0,999,30,100,
2026-7-16 02:30:00,南京,33,多云,西南风4级,33,62%,28,225,0.0,999,29,98,
2026-7-16 05:36:00,南京,35,多云,西风4级,36,59%,25,270,0.0,999,30,99,
2026-7-16 08:00:00,南京,34,阴,西南风4级,35,60%,22,225,0.0,998,30,94,
2026-7-16 10:48:00,南京,33,阴,西南风3级,36,65%,13,225,0.0,997,30,91,
2026-7-16 12:08:00,南京,32,阴,西南风1级,36,68%,5,225,0.0,998,25,99,
2026-7-16 14:58:00,南京,30,阴,东南风1级,35,82%,3,135,0.0,998,25,96,
