时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-16 17:02:00,西安,20,阴,西北风1级,22,96%,4,315,0.0,964,8,91,
2026-5-16 19:02:00,西安,20,阴,北风2级,21,93%,8,0,0.0,963,8,96,
2026-5-16 20:42:00,西安,20,阴,东北风1级,22,95%,4,45,0.0,963,8,92,
2026-5-16 21:43:00,西安,19,阴,西南风1级,20,96%,5,225,0.0,962,8,91,
2026-5-16 22:34:00,西安,19,阴,西风1级,20,97%,5,270,0.0,962,8,93,
2026-5-16 23:49:00,西安,19,阴,西南风2级,20,97%,7,225,0.0,963,8,96,
2026-5-17 03:12:00,西安,19,大雨,东北风2级,20,97%,6,45,6.0,963,8,100,
2026-5-17 06:28:00,西安,18,小雨,东北风3级,18,93%,13,45,1.0,964,8,99,
2026-5-17 09:02:00,西安,18,小雨,东北风2级,18,93%,10,45,2.0,964,8,98,
2026-5-17 11:02:00,西安,18,小雨,北风2级,18,93%,10,0,1.0,964,8,76,
2026-5-17 13:02:00,西安,18,阴,东北风1级,19,96%,5,45,0.0,965,8,100,
2026-5-17 14:48:00,西安,17,多云,南风1级,18,96%,4,180,0.0,966,8,98,
