时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-11 16:32:00,重庆,18,阴,东北风1级,18,80%,3,25,0.0,979,22,91,
2026-4-11 17:26:00,重庆,18,阴,西风2级,18,81%,11,251,0.0,979,20,91,
2026-4-11 18:40:00,重庆,18,阴,北风1级,18,82%,4,7,0.0,979,25,91,
2026-4-11 19:26:00,重庆,18,阴,西风1级,17,82%,5,263,0.0,978,23,91,
2026-4-11 20:26:00,重庆,18,阴,西风1级,18,83%,2,254,0.0,978,23,91,
2026-4-11 21:26:00,重庆,18,阴,西风2级,18,83%,8,262,0.0,978,19,96,
2026-4-11 22:28:00,重庆,18,阴,西风2级,18,83%,10,254,0.0,978,12,91,
2026-4-11 23:26:00,重庆,18,雾,西风2级,18,83%,11,257,0.0,979,10,91,
2026-4-12 02:32:00,重庆,20,阴,东北风1级,20,74%,2,23,0.0,980,12,91,
2026-4-12 05:08:00,重庆,23,阴,东风1级,23,60%,5,80,0.0,978,14,91,
2026-4-12 07:00:00,重庆,25,阴,西风2级,25,56%,7,269,0.0,978,21,91,
2026-4-12 08:42:00,重庆,26,多云,北风1级,26,49%,3,353,0.0,976,27,91,
2026-4-12 09:40:00,重庆,25,多云,东北风1级,25,51%,2,61,0.0,975,21,10,
2026-4-12 10:32:00,重庆,25,多云,东北风1级,26,52%,5,65,0.0,975,24,91,
2026-4-12 11:26:00,重庆,24,多云,西风1级,24,56%,5,290,0.0,976,22,10,
2026-4-12 12:57:00,重庆,22,多云,西风1级,24,62%,4,288,0.0,976,17,91,
2026-4-12 14:34:00,重庆,21,多云,东北风3级,19,68%,14,49,0.0,977,18,91,📉 红色降温预警：1小时骤降5℃
2026-4-12 15:26:00,重庆,21,多云,西北风1级,21,72%,5,304,0.0,978,16,94,
