时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-4-11 16:32:00,沈阳,3,晴,东北风1级,0,56%,2,60,0.0,1006,30,0,
2026-4-11 17:26:00,沈阳,3,晴,东北风1级,0,60%,2,38,0.0,1006,30,0,
2026-4-11 18:40:00,沈阳,2,晴,东北风1级,-1,65%,3,61,0.0,1005,30,0,
2026-4-11 19:26:00,沈阳,2,晴,东风1级,0,64%,3,80,0.0,1004,30,10,
2026-4-11 20:26:00,沈阳,2,多云,北风1级,-1,59%,3,18,0.0,1003,30,10,
2026-4-11 21:26:00,沈阳,3,多云,北风1级,1,58%,4,18,0.0,1002,30,91,
2026-4-11 22:28:00,沈阳,4,多云,南风1级,1,32%,5,193,0.0,1002,30,91,
2026-4-11 23:26:00,沈阳,14,阴,西南风3级,9,30%,17,240,0.0,1002,30,91,
2026-4-12 02:32:00,沈阳,18,阴,西南风4级,10,33%,27,205,0.0,1003,30,91,
2026-4-12 05:08:00,沈阳,21,阴,西南风4级,15,38%,24,230,0.0,1003,23,99,
2026-4-12 07:00:00,沈阳,22,多云,西北风2级,17,37%,10,304,0.0,1004,22,99,
