时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-23 16:48:00,重庆,26,中雨,北风4级,26,84%,21,0,0.0,968,30,99,🟧 橙色降温提示：1小时降温4℃;💨 北风警报：北风 4级
2026-5-23 17:56:00,重庆,25,阴,西北风4级,25,88%,23,315,4.0,968,16,98,💨 北风警报：西北风 4级
2026-5-23 20:02:00,重庆,23,阴,西北风3级,23,93%,18,315,0.0,968,28,99,
2026-5-23 21:48:00,重庆,23,大雨,东风4级,23,95%,22,90,5.0,968,2,100,
2026-5-23 22:48:00,重庆,23,小雨,北风3级,24,96%,12,0,42.0,968,21,98,
2026-5-23 23:48:00,重庆,23,阴,北风2级,25,95%,11,0,3.0,969,28,97,
2026-5-24 04:00:00,重庆,29,多云,北风2级,31,71%,10,0,0.0,968,25,97,
2026-5-24 07:40:00,重庆,31,多云,北风2级,33,65%,11,0,0.0,966,30,91,
2026-5-24 09:48:00,重庆,32,多云,北风2级,35,62%,9,0,0.0,965,24,91,
2026-5-24 11:00:00,重庆,31,多云,西北风2级,34,65%,9,315,0.0,964,21,91,
2026-5-24 13:08:00,重庆,30,多云,西北风2级,33,72%,11,315,0.0,965,20,10,
2026-5-24 14:56:00,重庆,29,阴,西北风3级,31,78%,17,315,0.0,965,21,10,
