时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-5-23 16:50:00,广州,27,阴,南风4级,28,88%,21,180,0.0,1001,30,10,
2026-5-23 17:58:00,广州,27,阴,南风3级,28,87%,17,180,0.0,1001,30,10,
2026-5-23 20:02:00,广州,27,阴,东南风3级,28,87%,17,135,0.0,1000,30,10,
2026-5-23 21:50:00,广州,27,阴,东南风2级,30,90%,9,135,0.0,1000,30,10,
2026-5-23 22:50:00,广州,27,多云,东南风2级,30,90%,8,135,0.0,1001,30,93,
2026-5-23 23:50:00,广州,28,多云,东南风2级,31,85%,11,135,0.0,1001,30,91,
2026-5-24 04:02:00,广州,31,阴,南风5级,31,74%,29,180,0.0,1002,30,97,
2026-5-24 07:42:00,广州,32,阴,南风4级,32,71%,28,180,0.0,999,30,95,
2026-5-24 09:50:00,广州,30,阴,东南风5级,30,77%,30,135,0.0,998,30,96,
2026-5-24 11:01:00,广州,29,阴,南风5级,28,80%,32,180,0.0,998,30,91,
2026-5-24 13:14:00,广州,28,多云,东南风3级,30,85%,17,135,0.0,999,30,100,
