时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-5 16:24:00,昆明,8,晴,西风2级,6,80%,10,270,0.0,815,24,0,
2025-12-5 17:10:00,昆明,8,晴,西南风2级,6,76%,7,225,0.0,815,20,0,
2025-12-5 18:17:00,昆明,8,晴,西风2级,6,79%,9,270,0.0,815,19,0,
2025-12-5 19:10:00,昆明,7,晴,北风1级,6,81%,2,0,0.0,815,23,10,
2025-12-5 20:16:00,昆明,6,晴,西南风1级,5,89%,2,225,0.0,814,19,10,
2025-12-5 21:10:00,昆明,6,晴,西风1级,4,88%,4,270,0.0,814,16,10,
2025-12-5 22:16:00,昆明,6,晴,西风2级,4,88%,8,270,0.0,814,15,10,
2025-12-5 23:10:00,昆明,6,雾,西风3级,3,90%,13,270,0.0,815,11,10,
2025-12-6 01:24:00,昆明,8,晴,西南风2级,5,80%,11,225,0.0,815,11,10,
2025-12-6 03:01:00,昆明,13,晴,南风4级,9,61%,22,180,0.0,816,27,10,
2025-12-6 04:17:00,昆明,15,晴,西南风3级,11,45%,19,225,0.0,815,20,10,
2025-12-6 05:10:00,昆明,16,晴,西南风4级,10,31%,26,225,0.0,814,30,10,
2025-12-6 06:24:00,昆明,17,晴,西南风5级,10,28%,31,225,0.0,813,30,0,
2025-12-6 07:11:00,昆明,17,晴,西南风4级,12,29%,22,225,0.0,812,30,0,
2025-12-6 08:18:00,昆明,17,晴,西风5级,10,31%,35,270,0.0,811,30,0,
2025-12-6 09:16:00,昆明,17,晴,西南风3级,13,31%,17,225,0.0,811,30,0,
2025-12-6 10:16:00,昆明,15,晴,西南风3级,12,35%,14,225,0.0,811,30,0,
2025-12-6 11:00:00,昆明,14,晴,西南风2级,11,40%,10,225,0.0,811,30,0,
2025-12-6 12:34:00,昆明,11,晴,西南风1级,10,55%,3,225,0.0,812,28,0,
2025-12-6 13:16:00,昆明,10,晴,西北风1级,8,62%,4,315,0.0,812,28,0,
2025-12-6 14:10:00,昆明,10,晴,西北风1级,8,63%,5,315,0.0,813,30,0,
2025-12-6 15:11:00,昆明,10,晴,西风1级,8,64%,5,270,0.0,813,27,0,
