时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-5 16:26:00,成都,4,多云,东北风1级,3,100%,2,45,0.0,964,16,10,
2025-12-5 17:10:00,成都,5,多云,东北风0级,4,100%,1,45,0.0,964,16,10,
2025-12-5 18:18:00,成都,7,多云,西北风1级,6,100%,3,315,0.0,964,16,10,
2025-12-5 19:12:00,成都,6,多云,北风1级,5,100%,3,0,0.0,963,16,10,
2025-12-5 20:18:00,成都,5,多云,西北风1级,4,100%,4,315,0.0,963,16,10,
2025-12-5 21:10:00,成都,6,阴,北风1级,5,100%,5,0,0.0,963,16,10,
2025-12-5 22:18:00,成都,7,阴,北风1级,6,100%,5,0,0.0,963,16,10,
2025-12-5 23:10:00,成都,7,阴,西北风0级,6,100%,1,315,0.0,963,16,92,
2025-12-6 01:24:00,成都,8,阴,西北风1级,7,100%,4,315,0.0,964,16,99,
2025-12-6 03:02:00,成都,9,阴,西北风2级,7,93%,8,315,0.0,965,16,99,
2025-12-6 04:18:00,成都,10,阴,东北风1级,9,86%,5,45,0.0,964,16,99,
2025-12-6 05:12:00,成都,10,阴,北风1级,9,76%,4,0,0.0,963,16,98,
2025-12-6 06:24:00,成都,11,阴,东风2级,9,71%,7,90,0.0,962,16,97,
2025-12-6 07:10:00,成都,11,阴,东风1级,10,70%,5,90,0.0,961,16,98,
2025-12-6 08:18:00,成都,11,阴,东北风2级,9,69%,6,45,0.0,961,16,99,
2025-12-6 09:18:00,成都,10,阴,北风1级,9,71%,5,0,0.0,961,16,100,
2025-12-6 10:18:00,成都,10,阴,北风0级,10,78%,0,0,0.0,961,16,99,
