时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-5 16:24:00,武汉,3,雾,北风0级,2,95%,0,0,0.0,1021,4,0,
2025-12-5 17:08:00,武汉,3,雾,北风0级,2,95%,0,0,0.0,1021,3,0,
2025-12-5 18:16:00,武汉,2,雾,北风0级,1,96%,0,0,0.0,1021,4,0,
2025-12-5 19:10:00,武汉,2,雾,北风0级,1,96%,0,0,0.0,1021,2,0,
2025-12-5 20:16:00,武汉,2,雾,东南风1级,0,97%,3,135,0.0,1021,2,0,
2025-12-5 21:10:00,武汉,2,雾,北风0级,1,97%,0,0,0.0,1020,4,0,
2025-12-5 22:16:00,武汉,2,雾,北风0级,1,97%,0,0,0.0,1020,2,1,
2025-12-5 23:10:00,武汉,2,雾,北风0级,1,97%,0,0,0.0,1021,2,2,
2025-12-6 01:24:00,武汉,9,雾,南风2级,7,73%,10,180,0.0,1022,7,2,
2025-12-6 03:00:00,武汉,13,晴,南风2级,11,50%,10,180,0.0,1022,11,1,
2025-12-6 04:17:00,武汉,15,晴,东风1级,14,46%,2,90,0.0,1021,13,0,
2025-12-6 05:10:00,武汉,15,晴,南风3级,12,41%,14,180,0.0,1019,13,0,
2025-12-6 06:24:00,武汉,16,晴,南风3级,13,43%,15,180,0.0,1018,15,0,
2025-12-6 07:08:00,武汉,16,晴,西南风2级,14,42%,8,225,0.0,1018,17,0,
2025-12-6 08:18:00,武汉,16,晴,东南风2级,14,43%,6,135,0.0,1018,14,0,
2025-12-6 09:16:00,武汉,14,多云,东风1级,13,56%,4,90,0.0,1017,13,0,
2025-12-6 10:16:00,武汉,9,晴,北风0级,8,75%,0,0,0.0,1017,9,0,📉 红色降温预警：1小时骤降5℃
2025-12-6 11:01:00,武汉,7,雾,北风0级,6,86%,0,0,0.0,1017,6,0,
2025-12-6 12:32:00,武汉,5,雾,北风0级,4,88%,0,0,0.0,1018,6,0,
2025-12-6 13:16:00,武汉,5,雾,北风0级,4,94%,0,0,0.0,1018,5,0,
2025-12-6 14:10:00,武汉,5,雾,北风0级,4,92%,0,0,0.0,1019,5,0,
