时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-23 16:48:00,成都,15,阴,北风1级,14,56%,5,21,0.0,959,16,100,
2026-2-23 18:02:00,成都,15,阴,西风1级,14,63%,4,271,0.0,959,16,100,
2026-2-23 19:42:00,成都,14,阴,西南风1级,12,72%,2,240,0.0,959,16,100,
2026-2-23 20:50:00,成都,13,阴,南风1级,11,77%,5,172,0.0,958,16,100,
2026-2-23 21:42:00,成都,13,阴,东南风1级,12,80%,5,141,0.0,959,16,100,
2026-2-23 22:34:00,成都,12,阴,南风1级,11,84%,5,171,0.0,959,16,10,
2026-2-23 23:34:00,成都,12,阴,南风1级,11,85%,4,179,0.0,959,16,10,
2026-2-24 02:02:00,成都,15,多云,南风1级,13,65%,2,166,0.0,959,16,91,
2026-2-24 04:50:00,成都,22,晴,东南风1级,19,30%,4,126,0.0,959,16,91,
2026-2-24 05:58:00,成都,23,晴,西南风1级,20,28%,5,229,0.0,957,16,10,
2026-2-24 07:00:00,成都,25,晴,北风1级,22,27%,5,14,0.0,956,16,4,
2026-2-24 08:48:00,成都,23,多云,南风1级,20,28%,4,164,0.0,953,16,10,
2026-2-24 09:48:00,成都,22,多云,南风2级,18,29%,10,180,0.0,953,16,91,
