时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2025-12-18 17:16:00,北京,2,霾,北风1级,0,79%,4,0,0.0,1010,2,100,
2025-12-18 18:24:00,北京,2,霾,北风1级,0,79%,5,0,0.0,1010,2,100,
2025-12-18 19:08:00,北京,2,霾,东北风1级,0,79%,4,45,0.0,1010,2,100,
2025-12-18 20:16:00,北京,2,霾,北风1级,0,80%,4,0,0.0,1009,2,100,
2025-12-18 21:17:00,北京,3,霾,北风1级,1,78%,5,0,0.0,1009,2,100,
2025-12-18 22:08:00,北京,3,霾,东北风1级,1,76%,5,45,0.0,1009,2,91,
2025-12-18 23:08:00,北京,3,霾,北风1级,1,75%,5,0,0.0,1009,2,91,
2025-12-19 01:32:00,北京,3,霾,东北风1级,1,73%,4,45,0.0,1011,2,91,
2025-12-19 03:16:00,北京,5,霾,东北风3级,1,62%,12,45,0.0,1012,2,95,
2025-12-19 04:24:00,北京,7,霾,东北风3级,3,53%,13,45,0.0,1011,3,91,
2025-12-19 05:17:00,北京,8,霾,北风3级,4,42%,12,0,0.0,1011,4,91,
2025-12-19 06:24:00,北京,9,霾,西北风3级,5,28%,12,315,0.0,1011,11,91,
2025-12-19 07:16:00,北京,10,阴,西北风3级,6,19%,14,315,0.0,1011,30,91,
2025-12-19 08:24:00,北京,9,阴,北风3级,4,19%,18,0,0.0,1012,30,95,
2025-12-19 09:16:00,北京,8,阴,西北风4级,2,19%,25,315,0.0,1013,30,100,💨 北风警报：西北风 4级
2025-12-19 10:16:00,北京,7,多云,北风4级,1,17%,22,0,0.0,1014,29,100,💨 北风警报：北风 4级
